object_id,avg_pm25
1289,8.339999866485595
1290,7.186666679382324
1291,7.3833333651224775
1292,8.733333110809326
1293,8.799999952316284
1294,6.766666531562805
1295,7.872222185134888
1296,6.766666531562805
1297,8.379999923706055
1298,7.1555555661519366
1299,6.749999761581421
1300,6.7833331823349
1301,7.541666626930237
1302,7.258333444595337
1303,8.141666650772095
1304,7.266666603088379
1305,6.349999904632568
1306,7.291666865348816
1307,7.200000127156575
1308,7.416666746139526
1309,6.900000095367432
1310,7.9666666984558105
1311,6.616666793823242
1312,6.888888994852702
1313,10.333333174387613
1314,7.275000095367432
1315,7.333333492279053
1316,7.366666793823242
1317,7.377777894337972
1318,7.475000023841858
1319,7.475000023841858
1320,7.494444449742635
1321,8.677777926127115
1322,7.049999952316284
1323,8.96666669845581
1324,9
1325,8.258333444595337
1326,7.424999952316284
1327,9.800000190734863
1328,9.875
1329,7.961111148198445
1330,7.280000114440918
1331,7.826666736602784
1332,8.850000143051147
1333,8.575000047683716
1334,8.666666507720947
1335,9.191666603088379
1336,7.608333230018616
1337,8.65833330154419
1338,8.03333338101705
1339,7.925000071525574
1340,9.473333168029786
1341,8.7866668701171875
1342,7.366666674613953
1343,8.808333396911621
1344,7.308333396911621
1345,10.450000047683716
1346,8.853333282470704
1347,9.120000076293945
1348,9.316666841506958
1349,10.346666717529297
1350,10.550000190734863
1351,7.27222220102946
1352,9.453333473205566
1353,10.360000038146973
1354,10.422222137451172
1355,10.550000190734863
1356,8.716666460037231
1357,8.799999952316284
1358,9.724999904632568
1359,7.958333253860474
1360,7.7777778307596845
1361,8.24000005722046
1362,9.846666717529297
1363,10.816666603088379
1364,8.883333444595337
1365,10.458333253860474
1366,9.333333253860474
1367,7.9083331823349
1368,7.491666674613953
