object_id,wildfire_risk
1197,96.25454545454545
1198,24.5
1199,113.30909090909091
1200,21.64814814814815
1201,13.982142857142858
1202,8.929824561403509
1203,24.140350877192983
1204,5.444444444444445
1205,27.06779661016949
1206,18.51851851851852
1207,10.454545454545455
1208,20.767857142857142
1209,76.14545454545454
1210,56.851851851851855
1211,57.17857142857143
1212,22.314814814814813
1213,16.79310344827586
1214,6.527272727272727
1215,137.76785714285714
1216,39.05263157894737
1217,34.05172413793103
1218,2.272727272727273
1219,20.214285714285715
1220,127.14814814814815
1221,0
1222,47.89655172413793
1223,32.19642857142857
1224,19.413793103448278
1225,144.59649122807016
1226,2463.3214285714284
1227,6.105263157894737
1228,30.185185185185187
1229,2.5
1230,2.537037037037037
1231,2.5454545454545454
1232,35.41818181818182
1233,3.0350877192982457
1234,13.543859649122806
1235,48.15094339622642
1236,0
1237,22.189655172413794
1238,3.7777777777777777
1239,29.925925925925927
1240,76.23214285714286
1241,6.339285714285714
1242,17.25925925925926
1243,11.50909090909091
1244,100.63157894736842
1245,16.181818181818183
1246,0
1247,32.5
1248,62.60344827586207
1249,18.56140350877193
1250,58.87719298245614
1251,117.46551724137932
1252,37.714285714285715
1253,99.03636363636363
1254,13.982142857142858
1255,6.851851851851852
1256,6.851851851851852
1257,39.25454545454546
1258,17.553571428571427
1259,36.07142857142857
1260,41.25
1261,51.258620689655174
1262,25.72222222222222
1263,16.5
1264,20.254545454545454
1265,103.2280701754386
1266,10.421052631578947
1267,158.31578947368422
1268,3.574074074074074
1269,23.660714285714285
1270,111.03508771929825
1271,13.163636363636364
1272,30.07017543859649
1273,37.27272727272727
1274,20.333333333333332
1275,17.31578947368421
1276,38
1277,44.142857142857146
1278,26.017543859649123
1279,52.03703703703704
1280,39.724137931034484
1281,2.9642857142857144
1282,0
1283,0
1284,39.375
1285,39.160714285714285
1286,0
1287,46.17857142857143
1288,3.290909090909091
1289,26.67241379310345
1290,16.375
1291,3.1206896551724137
1292,35.127272727272725
1293,32.982142857142854
1294,37.1578947368421
1295,25.446428571428573
1296,43.018181818181816
1297,14.37037037037037
1298,45.50877192982456
1299,37.94444444444444
1300,44.90909090909091
1301,77.12280701754386
1302,28.089285714285715
1303,8.333333333333334
1304,79.94736842105263
1305,114.74545454545455
1306,32.267857142857146
1307,16.103448275862068
1308,6.1454545454545455
1309,105.28571428571429
1310,52.698113207547166
1311,778.9137931034483
1312,118.10526315789474
1313,182.74074074074073
1314,13.421052631578947
1315,48.90909090909091
1316,36.75
1317,13.189655172413794
1318,11.267857142857142
1319,6.461538461538462
1320,11.625
1321,0
1322,359.4107142857143
1323,20.620689655172413
1324,46.75925925925926
1325,5.053571428571429
1326,184.71929824561403
1327,111.61818181818182
1328,87.70175438596492
1329,33.19642857142857
1330,117.01754385964912
1331,11.785714285714286
1332,0
1333,2.090909090909091
1334,4.298245614035087
1335,25.70175438596491
1336,17.160714285714285
1337,0
1338,11.035714285714286
1339,8.491228070175438
1340,20.68421052631579
1341,1.9827586206896552
1342,85.63636363636364
1343,0
1344,118.45762711864407
1345,178.10714285714286
1346,8.872727272727273
1347,3.3333333333333335
1348,0
1349,165.76785714285714
1350,167.80701754385964
1351,119.34482758620689
1352,6.327272727272727
1353,127.25454545454545
1354,223.75471698113208
1355,168.92857142857142
1356,8.714285714285714
1357,8.714285714285714
1358,6.228070175438597
1359,8.090909090909092
1360,7.807017543859649
1361,8.981481481481481
1362,23.160714285714285
1363,172.625
1364,7.327272727272727
1365,132.5
1366,36.18181818181818
1367,2.9298245614035086
1368,47.44827586206897
1369,222.29310344827587
1370,11.482758620689655
1371,46.189655172413794
1372,222.01818181818183
1373,11.303571428571429
1374,5.964285714285714
1375,42.92982456140351
1376,5.859649122807017
1377,16.821428571428573
1378,16.526315789473685
1379,28.29090909090909
1380,71.94444444444444
1381,3.290909090909091
1382,11.10909090909091
1383,90.54385964912281
1384,3.185185185185185
1385,68.40350877192982
1386,106.92857142857143
1387,66.88679245283019
1388,0
1389,3.327272727272727
1390,3.210526315789474
1391,6.107142857142857
1392,122.125
1393,12.407407407407407
1394,0
1395,3.185185185185185
1396,5.912280701754386
1397,2.1964285714285716
1398,14.76271186440678
1399,3.3214285714285716
1400,3.327272727272727
1401,12
1402,12
1403,4.810344827586207
1404,33.280701754385966
1405,49.69642857142857
1406,56.13793103448276
1407,3.3214285714285716
1408,11.625
1409,0
1410,27.24137931034483
1411,11.836363636363636
1412,14.381818181818181
1413,20.105263157894736
1414,6.642857142857143
1415,3.381818181818182
1416,13.75
1417,277.4
1418,6.396551724137931
1419,15.589285714285714
1420,11.844827586206897
1421,14.722222222222221
1422,112.87931034482759
1423,10.351851851851851
1424,20.859649122807017
1425,9.017857142857142
1426,198.76785714285714
1427,224.16363636363636
1428,69.23636363636363
1429,14.12280701754386
